cluster,id,names,feature,value
7,72gZFHqoIyL0D4N0ZKQnXi,Ab in den Süden (Neuaufnahme),acousticness,0.0796
7,667HVkr7MavlBv2DhzQS3k,Tanze Samba mit mir,acousticness,0.56
7,54OR1VDpfkBuOY5zZjhZAY,YMCA - Original Version 1978,acousticness,0.0643
7,2lrRUnZjUMXTOWAMPpuUSe,Lets Twist Again,acousticness,0.00761
7,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,acousticness,0.0129
6,5AfpyosJUmaIQSLkoNbkl6,Mit dir will ich am Abgrund stehen - 2012 Version,acousticness,0.0881
7,07uaRPr4YYcB35WQ4kU6vK,La Bomba,acousticness,0.0798
0,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,acousticness,0.017
7,4j8zZZWeP6Ijn5oKLlfelE,Schatzi schenk mir ein Foto,acousticness,0.0492
1,73iVOpsmFeBK4T7wFXAt2S,Ich bin solo,acousticness,0.11
7,6Xm9gOTPG3Vm0a4sxb13i8,Kabinenparty feat. Joyce Muniz,acousticness,0.03
7,0NjLgGCwHAE0KhVTALxdCb,Die Nacht von Freitag auf Montag,acousticness,0.0359
7,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,acousticness,0.0352
1,6lMIwD7qHfG9H3KOm1Ha48,"Siebzehn Jahr, blondes Haar",acousticness,0.491
1,1RcWWgnw5fVm3wcNq11zBu,Mama Laudaaa,acousticness,0.0686
7,4ltpEffX5XJa8kqH8bqWna,Du hast den schönsten Arsch der Welt,acousticness,0.0277
7,7gJc9SPshSHnLSqz2d0ETV,Hurra die Gams,acousticness,0.0338
7,06c7qJNlwuUNgOwgrj9z1Q,Eine Woche wach - Xtreme Schnee-Version,acousticness,0.0351
7,0EU1QSamfdveKFIlxN1jW0,Du entschuldige i kenn di,acousticness,0.167
1,19UGEZoMAqqaTEcEYNvsox,Jägermeister,acousticness,0.0133
0,4OjJAGDDZTLlTNeOMBl7UM,Volare (Nel Blu di Pinto di Blu),acousticness,0.609
7,36OT0MPuKQ7K9GwOBZbNdW,I'm Too Sexy (Auf Da Bierbank),acousticness,0.0534
3,1jdBvqz23X9ndU7gXwLT7D,Shut the f*** up and Dance,acousticness,0.0529
1,1XMaCb2dtzJ79evyclfhaA,Pretty Belinda Schlauchboot,acousticness,0.142
7,0vv0pj95s4S0fSmn3Epoyh,Auf der Bruck trara - Radio Edit,acousticness,0.0571
4,5WkGqlL69WNaf8qANmNjY1,Que Sera Sera,acousticness,0.00204
4,1v5ux3K8vE1CWxDa0PVyGu,Disco Pogo - Atzen Musik Mix,acousticness,0.00744
6,6WO6P5K055MwoFuSml2551,Boten Anna - German Version,acousticness,0.133
7,0kuYRYDMsiWx1oU7WeZPN1,"Wahnsinn (...Hölle, Hölle, Hölle) - Undvonvorneundvonhinten- Mix",acousticness,0.00288
4,5Dm0hcF2rMBVmwdOEl67ea,Reiss die Hütte ab! (Chirpy Chirpy Cheep Cheep) - Version 2018,acousticness,0.0011
2,72CzdcyV37G7W5Bn0oBUzu,"Marmor, Stein und Eisen bricht",acousticness,0.65
2,2f8Hc0w7BpDtzwoa6BHKec,Griechischer Wein,acousticness,0.743
2,3IchfVcS6QwpKLFuRE1Qyd,Ich war noch niemals in New York,acousticness,0.339
0,4fzDuDVOiOTg56O1BjtDVM,Die Schenste,acousticness,0.367
6,06sSAsjNx4eJawyXY3SXgB,Vamos a Marte (feat. Luis Fonsi),acousticness,0.062
7,3sxpjRUXC3MPhPuOCRkxAC,Ibiza,acousticness,0.0541
1,3DQ4U7YOBorXDyaGraMBE7,Kölsche Jung - Party Edit,acousticness,0.0128
7,2HzCMR260KYuHo8vdWSUSN,Ich Sax Dir,acousticness,0.157
4,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,acousticness,0.0115
7,37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,acousticness,0.0243
2,2v7ywbUzCgcVohHaKUcacV,Like a Prayer,acousticness,0.432
0,5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,acousticness,0.29
7,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,acousticness,0.018
2,4S1VYqwfkLit9mKVY3MXoo,Forever Young,acousticness,0.417
0,2374M0fQpWi3dLnB54qaLX,Africa,acousticness,0.257
0,4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,acousticness,0.117
7,3YOOWcLwujMc07Zloku0HA,Don't You (Forget About Me) - Remastered,acousticness,0.0926
5,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,acousticness,0.145
7,4tcauy2xyIv1q0ckvQmc4H,Material Girl - 2024 Remaster,acousticness,0.166
5,1LzFh1VZ0FLeUesOFEuhyl,The Whole Of The Moon - 2004 Remastered Version,acousticness,0.119
4,1K1TFdBh7NrDyKiwiJEmsy,Pretty in Pink,acousticness,0.105
0,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,acousticness,0.347
7,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,acousticness,0.0778
4,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,acousticness,0.011
0,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,acousticness,0.225
7,6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,acousticness,0.304
7,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,acousticness,0.0183
0,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,acousticness,0.112
7,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,acousticness,0.04
7,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,acousticness,0.0804
7,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,acousticness,0.0663
0,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),acousticness,0.207
5,1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,acousticness,0.193
1,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,acousticness,0.0755
0,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,acousticness,0.36
0,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,acousticness,0.429
2,3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,acousticness,0.589
0,2aEuA8PSqLa17Y4hKPj5rr,Cheri Cheri Lady,acousticness,0.458
0,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),acousticness,0.234
2,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,acousticness,0.462
0,1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,acousticness,0.238
0,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,acousticness,0.179
0,3ZZq9396zv8pcn5GYVhxUi,Down Under,acousticness,0.129
1,4w3tQBXhn5345eUXDGBWZG,9 to 5,acousticness,0.416
0,7j74lucZ59vqN67Ipe2ZcY,Maneater,acousticness,0.0405
2,2M9ro2krNb7nr7HSprkEgo,Fast Car,acousticness,0.313
5,7Ewz6bJ97vUqk5HdkvguFQ,Heaven,acousticness,0.0473
5,6ADSaE87h8Y3lccZlBJdXH,With Or Without You,acousticness,0.000202
7,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,acousticness,0.0236
1,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,acousticness,0.326
2,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,acousticness,0.736
7,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,acousticness,0.0429
0,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,acousticness,0.0204
0,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,acousticness,0.184
0,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,acousticness,0.0119
0,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,acousticness,0.121
0,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,acousticness,0.0158
7,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,acousticness,0.171
5,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,acousticness,0.000647
6,3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,acousticness,0.00579
2,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,acousticness,0.551
7,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,acousticness,0.0771
5,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,acousticness,0.0628
4,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,acousticness,0.0962
0,5WDLRQ3VCdVrKw0njWe5E5,Careless Whisper,acousticness,0.136
0,6JNJERZGJwDVgkmbohBw7u,Self Control,acousticness,0.219
6,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,acousticness,0.198
0,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,acousticness,0.132
2,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,acousticness,0.8
0,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,acousticness,0.403
0,2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,acousticness,0.0811
5,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,acousticness,0.000373
0,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,acousticness,0.017
7,2olVm1lHicpveMAo4AUDRB,The Power Of Love,acousticness,0.0964
7,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,acousticness,0.0261
0,5zWZ9iNevP0397xB3jWV2z,Brother Louie,acousticness,0.396
6,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,acousticness,0.121
7,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,acousticness,0.291
7,1OOtq8tRnDM8kG2gqUPjAj,Beat It,acousticness,0.0495
0,4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,acousticness,0.216
0,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,acousticness,0.243
0,62LJFaYihsdVrrkgUOJC05,Kiss,acousticness,0.0135
6,5dRQUolXAVX3BbCiIxmSsf,Your Love,acousticness,0.103
2,3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,acousticness,0.574
4,4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,acousticness,0.0524
0,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,acousticness,0.126
7,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,acousticness,0.123
0,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,acousticness,0.501
0,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,acousticness,0.0513
0,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,acousticness,0.0165
3,3h04eZTnmFLRMjZajbrp2R,Need You Tonight,acousticness,0.0419
1,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',acousticness,0.25
0,1nQRg9q9uwALGzouOX5OyQ,Radio Ga Ga - Remastered 2011,acousticness,0.183
3,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,acousticness,0.247
4,0X1sqQ652p1sceKM2nJlIJ,Runaway,acousticness,0.00375
0,5Hyr47BBGpvOfcykSCcaw9,"Holding Out for a Hero - From ""Footloose"" Soundtrack",acousticness,0.0245
1,1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),acousticness,0.000244
6,36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,acousticness,0.368
7,1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,acousticness,0.0857
4,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",acousticness,0.241
0,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,acousticness,0.182
0,0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,acousticness,0.457
5,1eyq8cjUQ2daFthW2PC2GM,Glory of Love,acousticness,0.0805
6,1GjbTNFImFrjFsNdleDe78,Never Tear Us Apart,acousticness,0.00294
2,54b8qPFqYqIndfdxiLApea,Alone,acousticness,0.638
4,71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,acousticness,0.00251
5,5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,acousticness,0.155
4,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,acousticness,0.00122
7,7aQjPecQdIuNd1sz3KCDhD,Lovefool,acousticness,0.0344
7,7H6ev70Weq6DdpZyyTmUXk,Say My Name,acousticness,0.273
6,1ofhfV90EnYhEr7Un2fWiv,Changes,acousticness,0.0453
5,0gEyKnHvgkrkBM6fbeHdwK,Linger,acousticness,0.0783
6,6urCAbunOQI4bLhmGpX7iS,Don't Speak,acousticness,0.247
1,1Jaah2tmN9Hv81A87KZ1MU,Torn,acousticness,0.0647
4,7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,acousticness,0.000509
5,6Qyc6fS4DsZjB2mRW9DsQs,Iris,acousticness,0.00125
7,2pX4FpOgwItRVPPUFdRcxA,Smooth,acousticness,0.16
4,11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,acousticness,0.209
5,57bgtoPSgt236HzfBOd8kj,Thunderstruck,acousticness,0.000147
6,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,acousticness,0.257
6,754kgU5rWscRTfvlsuEwFp,Kiss Me,acousticness,0.023
7,31AOj9sFz2gM0O3hMARRBx,Losing My Religion,acousticness,0.179
6,1KGi9sZVMeszgZOWivFpxs,No Scrubs,acousticness,0.0251
2,1LzNfuep1bnAUR9skqdHCK,Fade Into You,acousticness,0.247
5,48UPSzbZjgc449aqz8bxox,Californication,acousticness,0.0021
6,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),acousticness,0.183
7,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,acousticness,0.202
6,503OTo2dSqe7qk76rgsbep,Still D.R.E.,acousticness,0.16
5,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,acousticness,0.00213
7,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,acousticness,0.101
7,4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,acousticness,0.00704
6,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,acousticness,0.0779
6,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",acousticness,0.339
5,0Dmao2oWlAZzIBX2Q1B5AH,Bitter Sweet Symphony - Remastered 2016,acousticness,0.0299
7,6L89mwZXSOwYl76YXfX13s,Basket Case,acousticness,0.00293
7,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,acousticness,0.00178
5,0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,acousticness,0.0458
5,3ovjw5HZZv43SxTwApooCM,Wind Of Change,acousticness,0.315
6,2goLsvvODILDzeeiT4dAoR,Believe,acousticness,0.0082
7,3cfOd4CMv2snFaKAnMdnvK,All Star,acousticness,0.0394
7,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,acousticness,0.183
0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,acousticness,0.0576
5,3YRCqOhFifThpSRFJ1VWFM,November Rain,acousticness,0.016
7,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,acousticness,0.0175
2,4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,acousticness,0.845
5,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,acousticness,0.000217
3,5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,acousticness,0.0163
6,64BbK9SFKH2jk86U3dGj2P,Otherside,acousticness,0.00316
5,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,acousticness,0.0209
7,3UpS7kBnkVQYG13pDDFTC4,As Long as You Love Me,acousticness,0.275
5,6QewNVIDKdSl8Y3ycuHIei,Even Flow,acousticness,0.00178
0,0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,acousticness,0.0268
7,3u5N55tHf7hXATSQrjBh2q,"Freed From Desire - prod. Molella, Phil Jay",acousticness,0.587
0,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,acousticness,0.303
7,5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang",acousticness,0.00182
7,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,acousticness,0.00631
0,6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,acousticness,0.422
0,6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,acousticness,0.00547
7,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,acousticness,0.0352
3,4c6vZqYHFur11FbWATIJ9P,There She Goes,acousticness,0.013
7,3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),acousticness,0.088
5,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),acousticness,0.0393
0,4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,acousticness,0.00126
0,6e8Ou0wiqAzIpWb2eSxll8,Miami,acousticness,0.0339
5,1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,acousticness,0.0805
0,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,acousticness,0.017
7,42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,acousticness,0.00832
4,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,acousticness,1.83e-05
0,6xkryXuiZU360Lngd4sx13,Fantasy,acousticness,0.139
7,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,acousticness,0.17
0,6qspW4YKycviDFjHBOaqUY,Waterfalls,acousticness,0.311
5,2RChe0r2cMoyOvuKobZy44,Always,acousticness,0.115
1,1OxcIUqVmVYxT6427tbhDW,Fly Away,acousticness,0.018
6,4dVbhS6OiYvFikshyaQaCN,My Hero,acousticness,6.2e-05
2,6txWz9UapYHVxEd7dDIHXT,No Rain,acousticness,0.619
4,2KVwlelhxKUy8LVV6JypH3,Push,acousticness,0.0067
4,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,acousticness,0.00414
0,75IN3CtuZwTHTnZvYM4qnJ,My Name Is,acousticness,0.0416
5,1L94M3KIu7QluZe63g64rv,Alive,acousticness,0.00752
7,6GQ3WTaNHMFlVmN4burGat,Butterfly,acousticness,0.00155
4,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,acousticness,0.209
2,33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",acousticness,0.732
0,3yUcJwYu7fXAfqMj9krY6l,Thank You,acousticness,0.3
6,5vYA1mW9g2Coh1HUFUSmlb,3AM,acousticness,0.00573
5,0wokCRaKD0zPNhMRXAgVsr,Ordinary World,acousticness,0.0132
5,1M2nd8jNUkkwrc1dgBPTJz,Angels,acousticness,0.156
0,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,acousticness,0.539
5,3G69vJMWsX6ZohTykad2AU,One,acousticness,0.245
7,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,acousticness,0.0128
3,6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,acousticness,5.59e-05
7,5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,acousticness,0.0791
7,0hrBpAOgrt8RXigk83LLNE,The Sign,acousticness,0.00928
0,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,acousticness,0.00165
2,6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,acousticness,0.615
0,0uppYCG86ajpV2hSR3dJJ0,Give It Away,acousticness,0.00244
2,2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,acousticness,0.457
5,1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,acousticness,0.101
2,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,acousticness,0.753
0,1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,acousticness,0.00449
7,1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,acousticness,0.0313
7,6WK9dVrRABMkUXFLNlgWFh,Enjoy the Silence,acousticness,0.2
2,3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,acousticness,0.684
5,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,acousticness,0.218
6,0nnwn7LWHCAu09jfuH1xTA,Slide,acousticness,0.00483
7,3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,acousticness,0.205
0,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),acousticness,0.0406
5,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",acousticness,0.165
0,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,acousticness,0.0291
4,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,acousticness,0.00121
2,3FAclTFfvUuQYnEsptbK8w,Back To Black,acousticness,0.134
6,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,acousticness,0.00165
7,5rb9QrpfcKFHM1EUbSIurX,Yeah!,acousticness,0.0183
7,4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,acousticness,0.00234
5,3AJwUDP919kvQ9QcozQPxg,Yellow,acousticness,0.00239
4,456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,acousticness,0.0338
6,0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),acousticness,0.00238
1,2nLtzopw4rPReszdYBJU6h,Numb,acousticness,0.00353
6,6ucR4KfvsBFWCMVFDvyKKl,Apologize,acousticness,0.0292
7,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,acousticness,0.00286
5,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,acousticness,0.0954
7,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),acousticness,0.284
7,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,acousticness,0.145
6,60a0Rd6pjrkxjPbaKzXjfq,In the End,acousticness,0.00958
7,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,acousticness,0.0302
4,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,acousticness,0.00135
2,75JFxkI2RXiU7L9VXzMkle,The Scientist,acousticness,0.731
6,4EWCNWgDS8707fNSZ1oaA5,Heartless,acousticness,0.0515
7,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,acousticness,0.0179
4,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,acousticness,0.00172
7,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,acousticness,0.0991
4,1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,acousticness,0.06
5,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,acousticness,0.164
6,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,acousticness,0.00721
6,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,acousticness,0.0381
2,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,acousticness,0.603
3,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,acousticness,0.181
4,4xkOaSrkexMciUUogZKVTS,Till I Collapse,acousticness,0.0622
1,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,acousticness,0.00836
6,18lR4BzEs7e3qzc0KVkTpU,What I've Done,acousticness,0.0092
7,2gam98EZKrF9XuOkU13ApN,Promiscuous,acousticness,0.0573
5,48UPSzbZjgc449aqz8bxox,Californication,acousticness,0.0021
7,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,acousticness,0.103
7,0SiywuOBRcynK0uKGWdCnn,Bad Romance,acousticness,0.00314
2,0BCPKOYdS2jbQ8iyB56Zns,Clocks,acousticness,0.599
4,49FYlytm3dAAraYgpoJZux,Umbrella,acousticness,0.00906
5,20I8RduZC2PWMWTDCZuuAN,Take Me Out,acousticness,0.000409
7,4wH4dJgrsxONID6KS2tDQM,Maneater,acousticness,0.0258
6,6ic8OlLUNEATToEFU3xmaH,Gimme More,acousticness,0.25
7,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,acousticness,0.143
6,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,acousticness,0.149
7,7iL6o9tox1zgHpKUfh9vuC,In Da Club,acousticness,0.255
1,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,acousticness,0.0873
7,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,acousticness,0.119
4,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,acousticness,0.0295
7,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,acousticness,0.0341
0,68vgtRHr7iZHpzGpon6Jlo,My Boo,acousticness,0.257
7,6GG73Jik4jUlQCkKg9JuGO,The Middle,acousticness,0.0371
6,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,acousticness,0.00112
6,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),acousticness,0.0928
7,0k2GOhqsrxDTAbFFSdNJjT,Temperature,acousticness,0.106
7,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,acousticness,0.3
6,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,acousticness,0.0281
5,42T2QQv3xgBlpQxaSP7lnK,One Last Breath,acousticness,0.00841
7,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,acousticness,0.0624
5,0j2T0R9dR9qdJYsB7ciXhf,Stronger,acousticness,0.0056
6,5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,acousticness,0.199
6,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,acousticness,0.269
0,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),acousticness,0.0584
7,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,acousticness,0.0709
6,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,acousticness,0.0195
7,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,acousticness,0.0264
6,3iVcZ5G6tvkXZkZKlMpIUs,Alright,acousticness,0.0742
4,1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,acousticness,0.00921
1,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,acousticness,0.0253
7,7H6ev70Weq6DdpZyyTmUXk,Say My Name,acousticness,0.273
7,5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,acousticness,0.257
5,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,acousticness,0.00552
0,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,acousticness,0.201
0,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,acousticness,0.000155
6,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,acousticness,0.00664
6,4E5P1XyAFtrjpiIxkydly4,Replay,acousticness,0.173
1,3UmaczJpikHgJFyBTAJVoz,Stan,acousticness,0.0371
6,3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,acousticness,0.00474
4,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,acousticness,0.0051
6,2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,acousticness,0.14
0,0ARK753YaiJbpLUk7z5yIM,Dilemma,acousticness,0.226
7,2aI21FnmY7TJVKeMaoQZ0t,Say It Right,acousticness,0.0469
